"sku";"nombre_tecnico_seo";"estado_staging";"marca";"referencia_fabricante";"enlace_producto_oficial";"enlace_ficha_tecnica";"enlace_imagen_directa";"estado_derechos_imagen";"referencia_permiso_imagen";"datos_confirmados";"observaciones";"nombre_provisional_original"
"SRT-PENDING-3958B7C0BEF2";"Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-100-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/594/aafece892b2ade73.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 76% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 1/0 100% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 100% PC"
"SRT-PENDING-BE1B2D69B2D0";"Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133%";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38470/9ba62d48d1c902fb.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (83% familia/material/color) tomada de ""MEDIA TENSION COBRE 90C XLPE 15KV NO 1/0 133% PC PVC"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PH"
"SRT-PENDING-39C487C5DE72";"Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100%";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38470/9ba62d48d1c902fb.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (83% familia/material/color) tomada de ""MEDIA TENSION COBRE 90C XLPE 15KV NO 1/0 133% PC PVC"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PH"
"SRT-PENDING-2F9A9886A1F6";"Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/592/0022cf6b71983686.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 76% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 2 133% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PC"
"SRT-PENDING-D9E22C29AF82";"Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-100-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40278/fb34be332f320d21.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 76% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 2 100% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PC"
"SRT-PENDING-DC66FFA29AB5";"Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/592/0022cf6b71983686.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""MEDIA TENSION COBRE 90C XLPE 15KV NO 2 133% PC PVC"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 2/0 100% PC PVC"
"SRT-PENDING-47C93D2B1C0F";"Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/592/0022cf6b71983686.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 95% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 2 133% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 2 133% PC PVC"
"SRT-PENDING-EACAD6DB3991";"Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-100-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/594/aafece892b2ade73.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 95% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 1/0 100% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 1/0 100% PC PVC"
"SRT-PENDING-D3F3B43777D8";"Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-3-0-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/598/4fa7fa7daf7c1a8b.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 95% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 3/0 133% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 3/0 133% PC PVC"
"SRT-PENDING-1C8BC0CAAD59";"Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-4-0-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/601/2d4acdfda6ae3f2f.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 95% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 4/0 133% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 4/0 133% PC PVC"
"SRT-PENDING-74A49AEFEA79";"Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38470/9ba62d48d1c902fb.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 95% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 1/0 133% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 1/0 133% PC PVC"
"SRT-PENDING-12EFE0C7DB3A";"Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-de-cobre-xlpe-de-15-kv-no-250-kcmil-en-cinta-133-";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38471/45201905f5d7b920.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""CABLE DE COBRE XLPE DE 15 KV NO 250 KCMIL EN CINTA 133%"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable De Cobre XLPE De 15 KV No 250 Kcmil En Cinta 133%"
"SRT-PENDING-C35BA134FFF6";"Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-350-kcmil-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38472/764c2df6f9015713.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 96% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 350 KCMIL 133% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 350 Kcmil 133% PC PVC"
"SRT-PENDING-3ADF260C8695";"Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-0-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38473/9c6b6e3477b5ce59.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 95% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 2/0 133% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 2/0 133% PC PVC"
"SRT-PENDING-ABCAE6062FCC";"Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-100-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40278/fb34be332f320d21.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 95% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 2 100% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 2 100% PC PVC"
"SRT-PENDING-B7219EB6AB8B";"Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/592/0022cf6b71983686.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""MEDIA TENSION COBRE 90C XLPE 15KV NO 2 133% PC PVC"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 3/0 100% PC PVC"
"SRT-PENDING-40A53F247828";"Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/592/0022cf6b71983686.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""MEDIA TENSION COBRE 90C XLPE 15KV NO 2 133% PC PVC"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 4/0 100% PC PVC"
"SRT-PENDING-54E54ADB17D6";"Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-250-kcmil-100-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40346/2045f20d1e44d2a2.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 96% con ""MEDIA TENSION COBRE 90C XLPE 15KV NO 250 KCMIL 100% PC PVC"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 250 kcmil 100% PC PVC"
"SRT-PENDING-3F39F1104F57";"Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-350-kcmil-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38472/764c2df6f9015713.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""MEDIA TENSION COBRE 90C XLPE 15KV NO 350 KCMIL 133% PC PVC"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 350 kcmil 100% PC PVC"
"SRT-PENDING-B810509BCD60";"Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 100% Pantalla de Cobre";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-350-kcmil-133-pc-pvc";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38472/764c2df6f9015713.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""MEDIA TENSION COBRE 90C XLPE 15KV NO 350 KCMIL 133% PC PVC"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 500 kcmil 100% PC PVC"
"SRT-PENDING-1BB7C80490C5";"Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-de-cobre-xlpe-de-15-kv-no-250-kcmil-en-cinta-133-";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38471/45201905f5d7b920.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""CABLE DE COBRE XLPE DE 15 KV NO 250 KCMIL EN CINTA 133%"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable De Cobre XLPE De 15 KV No 500 Kcmil En Cinta 133%"
"SRT-PENDING-94F94B9ACBDB";"Cable de Semaforización 3x16 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-semaforizacion-cc-3x16-awg-cu-pvc-90-c-600v";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/634/thumb/3cc5648d6aa53f7b.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Semaforización CC 3X16 AWG Cu PVC 90°C 600V"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Semaforización CC 3X16 AWG Cu PVC 90°C 600V"
"SRT-PENDING-02BF301AF356";"Cable de Semaforización 4x16 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-semaforizacion-cc-4x16-awg-cu-pvc-90-c-600v";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/635/thumb/57e71940ee502b2f.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Semaforización CC 4X16 AWG Cu PVC 90°C 600V"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Semaforización CC 4X16 AWG Cu PVC 90°C 600V"
"SRT-PENDING-9F6CAF1AAAE6";"Cable de Semaforización 4x18 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-semaforizacion-cc-4x18-awg-cu-pvc-90-c-600v";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/636/thumb/aca15e0c38b81531.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Semaforización CC 4X18 AWG Cu PVC 90°C 600V"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Semaforización CC 4X18 AWG Cu PVC 90°C 600V"
"SRT-PENDING-F7C244D2214C";"Cable Siliconado FV 6 AWG Flexible";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-6mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/539/thumb/2e05ceb12d244c26.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable solar/FV) tomada de ""Cable Solar Fotovoltaico 6Mm2"" en cablescolombia.com. Puede diferir en calibre y construcción (siliconado vs XLPE). Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Siliconado FV 6AWG"
"SRT-PENDING-ECB7765E15A7";"Cable Siliconado FV 10 AWG Flexible";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-10mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/541/thumb/276cfbab44603e08.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable solar/FV) tomada de ""Cable Solar Fotovoltaico 10Mm2"" en cablescolombia.com. Puede diferir en calibre y construcción (siliconado vs XLPE). Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Siliconado FV 10Awg"
"SRT-PENDING-9521BFEF0CA0";"Cable Siliconado FV 8 AWG Flexible";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-4mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/536/thumb/f8f01558adafeeb8.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable solar/FV) tomada de ""Cable Solar Fotovoltaico 4Mm2"" en cablescolombia.com. Puede diferir en calibre y construcción (siliconado vs XLPE). Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Siliconado FV 8Awg"
"SRT-PENDING-5EDB0B93C63C";"Cable Siliconado FV 12 AWG Flexible";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-4mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/536/thumb/f8f01558adafeeb8.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable solar/FV) tomada de ""Cable Solar Fotovoltaico 4Mm2"" en cablescolombia.com. Puede diferir en calibre y construcción (siliconado vs XLPE). Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Siliconado FV 12Awg"
"SRT-PENDING-8989A0255528";"Cable Siliconado FV 14 AWG Flexible";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-4mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/536/thumb/f8f01558adafeeb8.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable solar/FV) tomada de ""Cable Solar Fotovoltaico 4Mm2"" en cablescolombia.com. Puede diferir en calibre y construcción (siliconado vs XLPE). Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Siliconado FV 14Awg"
