sku,referencia_fabricante,marca,proveedor,fuente_datos_url,ficha_tecnica_url,fuente_imagen_url,estado_fuente,estado_imagen,verificado_en,notas
SRT-PENDING-C41FBFD2E592,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-C41FBFD2E592 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-93137BE075F2,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-93137BE075F2 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-EE0E03761529,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-EE0E03761529 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5B5B243A0F59,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5B5B243A0F59 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8BE2DC733DE4,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8BE2DC733DE4 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-97ED39B116A4,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-97ED39B116A4 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5570BB222E81,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5570BB222E81 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-7119E708949F,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-7119E708949F es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-0CBC5FB456EB,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-0CBC5FB456EB es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-E6F06CC40DD7,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-E6F06CC40DD7 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A09C5E947671,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A09C5E947671 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-BF708A70F703,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-BF708A70F703 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-935994F7A6A5,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,https://www.belden.com/products/industrial-networking-cybersecurity/accessories/industrial-ethernet-cable/74001e,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de red Cat 5e. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-935994F7A6A5 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-7D36590B02AB,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-7D36590B02AB es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-BA004FF6990E,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-BA004FF6990E es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-7CF7206D973D,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-7CF7206D973D es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A128B8CB6FEB,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A128B8CB6FEB es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-BD76EEB13459,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-BD76EEB13459 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3981093FFAFD,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3981093FFAFD es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-9D58BFB37CD8,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9D58BFB37CD8 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-F21AB4BAC8CA,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-F21AB4BAC8CA es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-682C5D0A0934,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-682C5D0A0934 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-40DFD3223D4A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-40DFD3223D4A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-F2CBCC65C867,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-F2CBCC65C867 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-620D2F87780B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-620D2F87780B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-FD5791B9A534,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-FD5791B9A534 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3548BD6A674E,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3548BD6A674E es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-2E3F9AC5B117,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-2E3F9AC5B117 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5CACE114CA4F,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5CACE114CA4F es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-298B449092F0,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-298B449092F0 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-B846373BFADD,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-B846373BFADD es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-04070B3FE12A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-04070B3FE12A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-0B27149FA8A1,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-0B27149FA8A1 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-BCBD7F3EB86D,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-BCBD7F3EB86D es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-4DFBA15EF4AC,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-4DFBA15EF4AC es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-00D52A324A7A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-00D52A324A7A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-7AC3712CEA7C,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-7AC3712CEA7C es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-D2B91FEDDE51,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-D2B91FEDDE51 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
