sku,nombre_surtilec,nombre_fuente_coincidencia_exacta,producto_url_fuente,imagen_url_fuente,metodo_coincidencia,confianza,estado_imagen_actual,accion_recomendada
SRT-PENDING-0CBC5FB456EB,"Cable UTP Cat 5E 100% Cobre, Exterior",Cable Utp 100% Cobre Cat 5E Carrete Exterior,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-5e-carrete-exterior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/681/bebbf9a9328982ed.webp,nombre_original_fuente_exacto_y_url_fuente,alta,coincidencia_exacta_revisada,conservar_imagen_actual
SRT-PENDING-E6F06CC40DD7,"Cable UTP Cat 6 100% Cobre, Interior",Cable Utp 100% Cobre Cat 6 Carrete Interior,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-6-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/682/ad168bee6517d2a7.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A09C5E947671,"Cable UTP Cat 6 100% Cobre, Exterior",Cable Utp 100% Cobre Cat 6 Carrete Exterior,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-6-carrete-exterior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/683/9704c88d6c1b6d86.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-BF708A70F703,"Cable UTP Cat 6A 100% Cobre, Interior",Cable Utp 100% Cobre Cat 6A Carrete Interior,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-6a-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/685/3e249e03a549279c.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-935994F7A6A5,"Cable UTP Cat 6A 100% Cobre, Exterior",Cable Utp 100% Cobre Cat 6A Carrete Exterior,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-6a-carrete-exterior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/688/c949e4646d377439.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-7D36590B02AB,"Cable de Baja Tensión 6 AWG Cobre, Blanco",Cable Baja N6 Blanco,https://cablescolombia.com/producto/cable-baja-n6-blanco,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/692/b7a9d10471d4944c.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-BA004FF6990E,Cable de Baja Tensión 6 AWG Cobre Café,Cable Baja N6 Cafe,https://cablescolombia.com/producto/cable-baja-n6-cafe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/693/ce2f61136d5e0e0d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-7CF7206D973D,"Cable de Baja Tensión 6 AWG Cobre, Morado",Cable Baja N6 Morado,https://cablescolombia.com/producto/cable-baja-n6-morado,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/694/b440f9d2d72cab20.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A128B8CB6FEB,"Cable de Baja Tensión 6 AWG Cobre, Naranja",Cable Baja N6 Naranja,https://cablescolombia.com/producto/cable-baja-n6-naranja,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/695/c3d4ce67ff4fa628.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-BD76EEB13459,"Cable de Baja Tensión 6 AWG Cobre, Negro",Cable Baja N6 Negro,https://cablescolombia.com/producto/cable-baja-n6-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/696/1a997eee22878f08.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3981093FFAFD,"Cable de Baja Tensión 6 AWG Cobre, Rojo",Cable Baja N6 Rojo,https://cablescolombia.com/producto/cable-baja-n6-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/697/56c8ad262ce54f65.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9D58BFB37CD8,"Cable de Baja Tensión 6 AWG Cobre, Verde",Cable Baja N6 Verde,https://cablescolombia.com/producto/cable-baja-n6-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/698/1b958ca9d21e1b26.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-F21AB4BAC8CA,"Cable MTW/TWK 10 AWG Cobre Flexible, Amarillo",Cable CC MTW(TWK) N10 Amarillo,https://cablescolombia.com/producto/cable-cc-mtw-twk-n10-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/699/411681c755f9b867.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-682C5D0A0934,"Cable MTW/TWK 10 AWG Cobre Flexible, Blanco",Cable CC MTW(TWK) N10 Blanco,https://cablescolombia.com/producto/cable-cc-mtw-twk-n10-blanco,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/701/cbadb9d202199392.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-40DFD3223D4A,Cable MTW/TWK 10 AWG Cobre Flexible,Cable CC MTW(TWK) N10 Café,https://cablescolombia.com/producto/cable-cc-mtw-twk-n10-cafe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/702/b2630623c8a55fd2.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-F2CBCC65C867,"Cable MTW/TWK 10 AWG Cobre Flexible, Morado",Cable CC MTW(TWK) N10 Morado,https://cablescolombia.com/producto/cable-cc-mtw-twk-n10-morado,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/703/38a9b856f3350d9e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-620D2F87780B,"Cable MTW/TWK 10 AWG Cobre Flexible, Naranja",Cable CC MTW(TWK) N10 Naranja,https://cablescolombia.com/producto/cable-cc-mtw-twk-n10-naranja,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/705/1766c4ddbd059d83.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-FD5791B9A534,"Cable MTW/TWK 10 AWG Cobre Flexible, Negro",Cable CC MTW(TWK) N10 Negro,https://cablescolombia.com/producto/cable-cc-mtw-twk-n10-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/708/c702baa2e34ae367.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3548BD6A674E,"Cable MTW/TWK 10 AWG Cobre Flexible, Rojo",Cable CC MTW(TWK) N10 Rojo,https://cablescolombia.com/producto/cable-cc-mtw-twk-n10-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/709/0cf2fc4f96d31a2f.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2E3F9AC5B117,"Cable MTW/TWK 10 AWG Cobre Flexible, Verde",Cable CC MTW(TWK) N10 Verde,https://cablescolombia.com/producto/cable-cc-mtw-twk-n10-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/711/1505d451da949621.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5CACE114CA4F,"Cable MTW/TWK 12 AWG Cobre Flexible, Amarillo",Cable CC MTW(TWK) N12 Amarillo,https://cablescolombia.com/producto/cable-cc-mtw-twk-n12-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/714/10e9b7558dccbd41.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-298B449092F0,"Cable MTW/TWK 12 AWG Cobre Flexible, Blanco",Cable CC MTW(TWK) N12 Blanco,https://cablescolombia.com/producto/cable-cc-mtw-twk-n12-blanco,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/715/2855471f04e40607.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-B846373BFADD,Cable MTW/TWK 12 AWG Cobre Flexible,Cable CC MTW(TWK) N12 Café,https://cablescolombia.com/producto/cable-cc-mtw-twk-n12-cafe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/716/7b701a9d2b0359b9.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-04070B3FE12A,"Cable MTW/TWK 12 AWG Cobre Flexible, Naranja",Cable CC MTW(TWK) N12 Naranja,https://cablescolombia.com/producto/cable-cc-mtw-twk-n12-naranja,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/721/c9e006224560386d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-0B27149FA8A1,"Cable MTW/TWK 12 AWG Cobre Flexible, Negro",Cable CC MTW(TWK) N12 Negro,https://cablescolombia.com/producto/cable-cc-mtw-twk-n12-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/723/2f0f9ab0e2095bb7.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-BCBD7F3EB86D,"Cable MTW/TWK 12 AWG Cobre Flexible, Rojo",Cable CC MTW(TWK) N12 Rojo,https://cablescolombia.com/producto/cable-cc-mtw-twk-n12-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/724/834fdd0d488050d7.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4DFBA15EF4AC,"Cable MTW/TWK 12 AWG Cobre Flexible, Verde",Cable CC MTW(TWK) N12 Verde,https://cablescolombia.com/producto/cable-cc-mtw-twk-n12-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/728/dbb3b4fa8d0a0b86.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-00D52A324A7A,"Cable MTW/TWK 14 AWG Cobre Flexible, Amarillo",Cable CC MTW(TWK) N14 Amarillo,https://cablescolombia.com/producto/cable-cc-mtw-twk-n14-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/730/9b04ec4bc3c5f25e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-7AC3712CEA7C,"Cable MTW/TWK 14 AWG Cobre Flexible, Blanco",Cable CC MTW(TWK) N14 Blanco,https://cablescolombia.com/producto/cable-cc-mtw-twk-n14-blanco,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/732/53f3a1998eea00d5.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D2B91FEDDE51,Cable MTW/TWK 14 AWG Cobre Flexible,Cable CC MTW(TWK) N14 Café,https://cablescolombia.com/producto/cable-cc-mtw-twk-n14-cafe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/733/8b5744444ece9514.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C1987586D8D0,"Cable MTW/TWK 14 AWG Cobre Flexible, Morado",Cable CC MTW(TWK) N14 Morado,https://cablescolombia.com/producto/cable-cc-mtw-twk-n14-morado,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/735/64739fa33d3f1af6.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A22DB63FDD13,"Cable MTW/TWK 14 AWG Cobre Flexible, Naranja",Cable CC MTW(TWK) N14 Naranja,https://cablescolombia.com/producto/cable-cc-mtw-twk-n14-naranja,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/737/d6300d62a2273294.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-14A0AC62DB1B,"Cable MTW/TWK 14 AWG Cobre Flexible, Negro",Cable CC MTW(TWK) N14 Negro,https://cablescolombia.com/producto/cable-cc-mtw-twk-n14-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/738/76e795cd0264a45f.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-85704BD3B4F2,"Cable MTW/TWK 14 AWG Cobre Flexible, Rojo",Cable CC MTW(TWK) N14 Rojo,https://cablescolombia.com/producto/cable-cc-mtw-twk-n14-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/740/3df9d09914991bc8.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-97509E130001,"Cable MTW/TWK 14 AWG Cobre Flexible, Verde",Cable CC MTW(TWK) N14 Verde,https://cablescolombia.com/producto/cable-cc-mtw-twk-n14-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/742/3f5fc6b5811276ef.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-35A3D3D63657,"Cable TFF/GPT 16 AWG Cobre Flexible, Amarillo",Cable CC TFF N16 Amarillo,https://cablescolombia.com/producto/cable-cc-tff-n16-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/746/0d0c93e5f62a5dc8.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-6E4411427ED4,"Cable TFF/GPT 16 AWG Cobre Flexible, Blanco",Cable CC TFF N16 Blanco,https://cablescolombia.com/producto/cable-cc-tff-n16-blanco,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/749/5b56c2d12c6630da.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-688116380EBA,Cable TFF/GPT 16 AWG Cobre Flexible,Cable CC TFF N16 Café,https://cablescolombia.com/producto/cable-cc-tff-n16-cafe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/750/cf261174d0b3eaa5.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-44D02D7CC950,"Cable TFF/GPT 16 AWG Cobre Flexible, Morado",Cable CC TFF N16 Morado,https://cablescolombia.com/producto/cable-cc-tff-n16-morado,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/751/49fa1e51bb17f220.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C123A9EAC875,"Cable TFF/GPT 16 AWG Cobre Flexible, Naranja",Cable CC TFF N16 Naranja,https://cablescolombia.com/producto/cable-cc-tff-n16-naranja,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/753/9bbe07a7880c9572.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-31993EC9DB11,"Cable TFF/GPT 16 AWG Cobre Flexible, Negro",Cable CC TFF N16 Negro,https://cablescolombia.com/producto/cable-cc-tff-n16-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/755/6c73ce409d423d2b.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-33D093F9BD72,"Cable TFF/GPT 16 AWG Cobre Flexible, Rojo",Cable CC TFF N16 Rojo,https://cablescolombia.com/producto/cable-cc-tff-n16-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/756/03bd07005fd14e07.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-BBD242E8628E,"Cable TFF/GPT 16 AWG Cobre Flexible, Verde",Cable CC TFF N16 Verde,https://cablescolombia.com/producto/cable-cc-tff-n16-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/758/d08cd99e9c45af4e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-E2E89C3CDB3C,"Cable TFF/GPT 18 AWG Cobre Flexible, Blanco",Cable CC TFF N18 Blanco,https://cablescolombia.com/producto/cable-cc-tff-n18-blanco,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/760/809cbdc5020bf699.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-E2175E292AD4,Cable TFF/GPT 18 AWG Cobre Flexible,Cable CC TFF N18 Café,https://cablescolombia.com/producto/cable-cc-tff-n18-cafe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/762/e5bb7cfc48e2a6bc.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C0F95F150525,"Cable TFF/GPT 18 AWG Cobre Flexible, Morado",Cable CC TFF N18 Morado,https://cablescolombia.com/producto/cable-cc-tff-n18-morado,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/763/f29ad177f9abca93.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9F727277CC70,"Cable TFF/GPT 18 AWG Cobre Flexible, Naranja",Cable CC TFF N18 Naranja,https://cablescolombia.com/producto/cable-cc-tff-n18-naranja,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/765/7b5a02a8097ccf38.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-E92B8F867376,"Cable TFF/GPT 18 AWG Cobre Flexible, Negro",Cable CC TFF N18 Negro,https://cablescolombia.com/producto/cable-cc-tff-n18-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/766/458568755a59d0b5.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-949BEFDBED1F,"Cable TFF/GPT 18 AWG Cobre Flexible, Rojo",Cable CC TFF N18 Rojo,https://cablescolombia.com/producto/cable-cc-tff-n18-rojo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/768/e53381ebd3109de2.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-95911EF85308,"Cable TFF/GPT 18 AWG Cobre Flexible, Verde",Cable CC TFF N18 Verde,https://cablescolombia.com/producto/cable-cc-tff-n18-verde,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/769/1be6fc4bc0b05501.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-1078F0D00E75,"Cable TFF/GPT 6 AWG Cobre Flexible, Amarillo",Cable CC TFF N6 Amarillo,https://cablescolombia.com/producto/cable-cc-tff-n6-amarillo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/770/02969e5907ec8adb.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-ECEDB4494AD2,Cable TFF/GPT 8 AWG Cobre Flexible,Cable CC TFF N8 Café,https://cablescolombia.com/producto/cable-cc-tff-n8-cafe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/778/ea7faf5cb5bd927e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5C402979118A,"Cable TFF/GPT 8 AWG Cobre Flexible, Morado",Cable CC TFF N8 Morado,https://cablescolombia.com/producto/cable-cc-tff-n8-morado,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/779/3b20f105491c23df.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-1ABE987AF0AC,"Cable TFF/GPT 8 AWG Cobre Flexible, Naranja",Cable CC TFF N8 Naranja,https://cablescolombia.com/producto/cable-cc-tff-n8-naranja,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/780/d02511446ae00d5e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5EB5F15D5B6D,"Cable TFF/GPT 8 AWG Cobre Flexible, Negro",Cable CC TFF N8 Negro,https://cablescolombia.com/producto/cable-cc-tff-n8-negro,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/781/4063e6dabde5edf6.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
